model_rollout_seconds,one_step_mae,one_step_relative_rmse,one_step_rmse,rollout_mae,rollout_relative_rmse,rollout_rmse,rollout_steps,solver_seconds
0.37934702495113015,0.0011819001520052552,0.10487166047096252,0.008116052486002445,0.019632641226053238,1.0121744871139526,0.07813653349876404,199.0,0.024498744402080774
0.31805427419021726,0.0011796291219070554,0.1037038192152977,0.00797488447278738,0.01959671452641487,1.0122665166854858,0.07764912396669388,199.0,0.025144154205918312
0.3257105997763574,0.0011799342464655638,0.10278895497322083,0.007884175516664982,0.019472423940896988,1.012290358543396,0.07745099812746048,199.0,0.02501812344416976
0.3235247959382832,0.0011874997289851308,0.10982383787631989,0.008556090295314789,0.019565481692552567,1.0123320817947388,0.07867084443569183,199.0,0.026688450016081333
0.3466801708564162,0.0012083685724064708,0.1095324158668518,0.008875582367181778,0.020325399935245514,1.0116461515426636,0.081770159304142,199.0,0.03498866409063339
0.3274870808236301,0.0012002800358459353,0.10406310111284256,0.008336098864674568,0.020229343324899673,1.0115405321121216,0.08082790672779083,199.0,0.03511854587122798
0.3243274767883122,0.0011977696558460593,0.10381464660167694,0.00829340610653162,0.020202862098813057,1.011757254600525,0.08062368631362915,199.0,0.03582665789872408
0.34925651689991355,0.001198375248350203,0.10355816036462784,0.00826459564268589,0.02020748145878315,1.0117393732070923,0.08054117858409882,199.0,0.052196831908077
0.32216732297092676,0.0010991720482707024,0.1224251464009285,0.008792628534138203,0.017838764935731888,1.0081547498703003,0.07222498208284378,199.0,0.025056627113372087
0.291186748072505,0.001095227780751884,0.11574634909629822,0.008276969194412231,0.017750615254044533,1.0082347393035889,0.07191802561283112,199.0,0.02186742378398776
0.2899429160170257,0.0010932468576356769,0.10963568836450577,0.007817370817065239,0.017748480662703514,1.0076700448989868,0.07167030870914459,199.0,0.01898979302495718
0.28947539580985904,0.0010945554822683334,0.1089513823390007,0.007769022602587938,0.0177175160497427,1.0074611902236938,0.07165955752134323,199.0,0.021802613977342844
0.29643116099759936,0.001108120777644217,0.1146845743060112,0.00851987861096859,0.01835433393716812,1.0072224140167236,0.07463900744915009,199.0,0.028735958971083164
0.39901619078591466,0.0011052634799852967,0.10761907696723938,0.007928973063826561,0.018175635486841202,1.006861925125122,0.07399624586105347,199.0,0.026495847385376692
0.29048605542629957,0.0011041908292099833,0.10813472419977188,0.008002237416803837,0.018288103863596916,1.0071570873260498,0.0743456557393074,199.0,0.026748707983642817
0.2900346629321575,0.0011062026023864746,0.10919291526079178,0.008084386587142944,0.018314147368073463,1.0070792436599731,0.07437524199485779,199.0,0.027076975908130407
0.2864830931648612,0.0011266858782619238,0.10332214087247849,0.007839860394597054,0.019269000738859177,1.0114866495132446,0.07655741274356842,199.0,0.019074224401265383
0.2880382281728089,0.00112746877130121,0.10276565700769424,0.00779099902138114,0.019245125353336334,1.0117661952972412,0.0765133872628212,199.0,0.01849263906478882
0.28685672022402287,0.0011345415841788054,0.10990438610315323,0.008444336242973804,0.019334640353918076,1.0115302801132202,0.07752494513988495,199.0,0.01905471319332719
0.28639188408851624,0.001126209506765008,0.1058184877038002,0.008026954717934132,0.019162673503160477,1.0116788148880005,0.07654978334903717,199.0,0.018720302265137434
0.2907940191216767,0.0011497699888423085,0.10999045521020889,0.008754374459385872,0.019916832447052002,1.0108790397644043,0.08025672286748886,199.0,0.026936749927699566
0.2907472727820277,0.0011470698518678546,0.10637021064758301,0.008431712165474892,0.019934428855776787,1.0113425254821777,0.07996613532304764,199.0,0.02492478070780635
0.29030084796249866,0.0011490585748106241,0.10668881237506866,0.008472802117466927,0.01994004100561142,1.010970115661621,0.080086350440979,199.0,0.02459790324792266
0.29013892728835344,0.001141462940722704,0.10274770855903625,0.008064004592597485,0.01980890892446041,1.010940670967102,0.07914368808269501,199.0,0.02663256786763668
0.2876164638437331,0.0010857005836442113,0.10466241836547852,0.007717417553067207,0.018585633486509323,1.008678674697876,0.07419012486934662,199.0,0.018611998297274113
0.28614128567278385,0.0010844313073903322,0.10508710145950317,0.00771121121942997,0.018496597185730934,1.0085350275039673,0.07382038235664368,199.0,0.018660008907318115
0.2862559179775417,0.00108831818215549,0.10620420426130295,0.007863945327699184,0.0185801200568676,1.0083153247833252,0.07447444647550583,199.0,0.01849750429391861
