long_rollout_rmse,long_vs_short_ratio,model_rollout_seconds,one_step_mae,one_step_relative_rmse,one_step_rmse,rollout_mae,rollout_relative_rmse,rollout_rmse,rollout_steps,short_rollout_rmse,solver_seconds
0.1329546719789505,0.7545694800812548,0.280686201993376,0.0034053900744765997,0.13803927600383759,0.018406054005026817,0.05142079293727875,0.9996132850646973,0.1329546719789505,199.0,0.17619937658309937,0.01855068327859044
0.1370684951543808,0.7495042286214533,0.28651135601103306,0.0034633392933756113,0.1350160390138626,0.018572835251688957,0.053488589823246,0.9989214539527893,0.1370684951543808,199.0,0.18287888169288635,0.02607282390818
0.1393052190542221,0.7521067741150695,0.2802475616335869,0.003406669246032834,0.1414981633424759,0.019678447395563126,0.05795980617403984,1.004185438156128,0.1393052190542221,199.0,0.18522000312805176,0.01836124202236533
0.15077999234199524,0.8226203077263274,0.28603732865303755,0.0034717563539743423,0.12957367300987244,0.019448040053248405,0.06228852644562721,1.0070972442626953,0.15077999234199524,199.0,0.18329232931137085,0.026970454026013613
0.11784614622592926,0.7404937142236494,0.28694735327735543,0.0032521768007427454,0.13780878484249115,0.016286052763462067,0.048426464200019836,0.9996830821037292,0.11784614622592926,199.0,0.15914537012577057,0.026306976098567247
0.12702491879463196,0.7623727869205793,0.2835043743252754,0.00332474778406322,0.13732624053955078,0.01750699058175087,0.05301211029291153,0.9988889098167419,0.12702491879463196,199.0,0.16661785542964935,0.029424163978546858
0.11761042475700378,0.8231587398447965,0.28031416377052665,0.003335672663524747,0.12859682738780975,0.015194136649370193,0.04702848568558693,0.9978975653648376,0.11761042475700378,199.0,0.14287696778774261,0.019355954136699438
0.1082734689116478,0.8504984693365158,0.281179775018245,0.003155018901452422,0.12837344408035278,0.01381123997271061,0.047908660024404526,1.0089046955108643,0.1082734689116478,199.0,0.12730589509010315,0.01898135431110859
0.14015910029411316,0.7504100524868779,0.28731640288606286,0.003347418736666441,0.14385981857776642,0.02009766735136509,0.05843193829059601,1.00577712059021,0.14015910029411316,199.0,0.18677668273448944,0.028966556768864393
0.12889231741428375,0.7992082958282661,0.28807165985926986,0.003290364984422922,0.12477600574493408,0.01613468863070011,0.05063241720199585,0.9992725253105164,0.12889231741428375,199.0,0.1612749993801117,0.02856037300080061
0.13116474449634552,0.8743255435209616,0.28052211087197065,0.003186943009495735,0.12453842163085938,0.016303669661283493,0.056492093950510025,1.0044344663619995,0.13116474449634552,199.0,0.15001820027828217,0.018377261236310005
0.11955788731575012,0.8710548245794976,0.28082384634763,0.003209847491234541,0.1201583594083786,0.014361312612891197,0.05073990672826767,1.0028222799301147,0.11955788731575012,199.0,0.1372564435005188,0.018627832178026438
0.12438826262950897,0.8451818321173663,0.2870005667209625,0.0031010282691568136,0.12397266924381256,0.015385321341454983,0.051616787910461426,1.0048123598098755,0.12438826262950897,199.0,0.14717337489128113,0.028423628769814968
0.11649830639362335,0.7855840667513472,0.2865909030660987,0.0031400672160089016,0.13069875538349152,0.015162326395511627,0.048101723194122314,1.0067254304885864,0.11649830639362335,199.0,0.14829514920711517,0.027808342594653368
0.11323320120573044,0.8015020004980545,0.279882431961596,0.003152118530124426,0.12709929049015045,0.014442925341427326,0.04650032892823219,0.9989588260650635,0.11323320120573044,199.0,0.1412762552499771,0.01846551988273859
